source,major_category,subcategory,interface,interface_name,enabled,total_count,pending_count,partial_count,error_count,supports_backfill,backfill_mode,input_params,input_param_details,analysis_date_params,analysis_basis,analysis_doc_id,analysis_doc_url,runtime_supports_backfill,runtime_backfill_mode,runtime_backfill_logic,latest_problem_date,latest_problem_status,latest_error,failure_reason,slow_reason,backfill_logic,iface_type
tushare,美股数据,美股基础,us_basic,美股列表,1,14,0,0,2,True,code,"ts_code, classify, offset, limit",ts_code(股票代码)；classify(股票分类)；offset(开始行数)；limit(每页最大行数),,tushare_docs,252,https://tushare.pro/document/2?doc_id=252,True,code,"官网输入参数不含日期字段；参数=ts_code, classify, offset, limit；按代码维度回补/同步",2026-05-05,error,"(pymysql.err.OperationalError) (1292, ""Incorrect date value: 'NaT' for column 'delist_date' at row 3"")
[SQL: INSERT INTO `us_basic` (`ts_code`, `name`, `enname`, `classify`, `list_date`, `delist_date`) VALUES (%(ts_code)s, %(name)s, %(enname)s, %(classify)s, %(list_date)s, %(delist_date)s) ON DUPLICATE KEY UPDATE `name` = VALUES(`name`), `enname` = VALUES(`enname`), `classify` = VALUES(`classify`), `delist_date` = VALUES(`delist_date`)]
[parameters: [{'ts_code': 'A', 'name': None, 'enname': 'AGILENT TECHS.', 'classify': 'EQ', 'list_date': datetime.date(1999, 11, 18), 'delist_date': None}, {'ts_code': 'AA', 'name': None, 'enname': 'ALCOA', 'classify': 'EQ', 'list_date': datetime.date(2016, 10, 31), 'delist_date': None}, {'ts_code': 'AAALY', 'name': None, 'enname': 'AAREAL BANK ADR 1:1', 'classify': 'EQ', 'list_date': datetime.date(2015, 1, 29), 'delist_date': NaT}, {'ts_code': 'AABB', 'name': None, 'enname': 'ASIA BROADBAND', 'classify': 'EQ', 'list_date': datetime.date(2001, 1, 11), 'delist_date': None}, {'ts_code': 'AABKF', 'name': None, 'enname': 'AAREAL BANK N (OTC)', 'classify': 'EQ', 'list_date': datetime.date(2014, 1, 13), 'delist_date': None}, {'ts_code': 'AABVF', 'name': None, 'enname': 'ABERDEEN INTL. (OTC)', 'classify': 'EQ', 'list_date': datetime.date(1960, 1, 1), 'delist_date': None}, {'ts_code': 'AAC', 'name': None, 'enname': 'ARES ACQUISITION A', 'classify': 'EQ', 'list_date': datetime.date(2021, 3, 25), 'delist_date': None}, {'ts_code': 'AAC.U', 'name': None, 'enname': 'ARES ACQUISITION UNITS', 'classify': 'EQ', 'list_date': datetime.date(2021, 2, 2), 'delist_date': None}  ... displaying 10 of 5927 total bound parameter sets ...  {'ts_code': 'DICE', 'name': None, 'enname': 'DICE THERAPEUTICS', 'classify': 'EQ', 'list_date': datetime.date(2021, 9, 15), 'delist_date': None}, {'ts_code': 'DIDAF', 'name': None, 'enname': 'DISB.INTNAC.DE (OTC) AMEN.', 'classify': 'EQ', 'list_date': datetime.date(2011, 8, 30), 'delist_date': None}]]
(Background on this error at: https://sqlalche.me/e/20/e3q8)","(pymysql.err.OperationalError) (1292, ""Incorrect date value: 'NaT' for column 'delist_date' at row 3"")
[SQL: INSERT INTO `us_basic` (`ts_code`, `name`, `enname`, `classify`, `list_date`, `delist_date`) VALUES (%(ts_code)s, %(name)s, %(enname)s, %(classify)s, %(list_date)s, %(delist_date)s) ON DUPLICATE KEY UPDATE `name` = VALUES(`name`), `enname` = VALUES(`enname`), `classify` = VALUES(`classify`), `delist_date` = VALUES(`delist_date`)]
[parameters: [{'ts_code': 'A', 'name': None, 'enname': 'AGILENT TECHS.', 'classify': 'EQ', 'list_date': datetime.date(1999, 11, 18), 'delist_date': None}, {'ts_code': 'AA', 'name': None, 'enname': 'ALCOA', 'classify': 'EQ', 'list_date': datetime.date(2016, 10, 31), 'delist_date': None}, {'ts_code': 'AAALY', 'name': None, 'enname': 'AAREAL BANK ADR 1:1', 'classify': 'EQ', 'list_date': datetime.date(2015, 1, 29), 'delist_date': NaT}, {'ts_code': 'AABB', 'name': None, 'enname': 'ASIA BROADBAND', 'classify': 'EQ', 'list_date': datetime.date(2001, 1, 11), 'delist_date': None}, {'ts_code': 'AABKF', 'name': None, 'enname': 'AAREAL BANK N (OTC)', 'classify': 'EQ', 'list_date': datetime.date(2014, 1, 13), 'delist_date': None}, {'ts_code': 'AABVF', 'name': None, 'enname': 'ABERDEEN INTL. (OTC)', 'classify': 'EQ', 'list_date': datetime.date(1960, 1, 1), 'delist_date': None}, {'ts_code': 'AAC', 'name': None, 'enname': 'ARES ACQUISITION A', 'classify': 'EQ', 'list_date': datetime.date(2021, 3, 25), 'delist_date': None}, {'ts_code': 'AAC.U', 'name': None, 'enname': 'ARES ACQUISITION UNITS', 'classify': 'EQ', 'list_date': datetime.date(2021, 2, 2), 'delist_date': None}  ... displaying 10 of 5927 total bound parameter sets ...  {'ts_code': 'DICE', 'name': None, 'enname': 'DICE THERAPEUTICS', 'classify': 'EQ', 'list_date': datetime.date(2021, 9, 15), 'delist_date': None}, {'ts_code': 'DIDAF', 'name': None, 'enname': 'DISB.INTNAC.DE (OTC) AMEN.', 'classify': 'EQ', 'list_date': datetime.date(2011, 8, 30), 'delist_date': None}]]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",按代码逐个回补/同步；吞吐受标的数量和接口配额影响,"官网输入参数不要求日期字段；参数=ts_code, classify, offset, limit；按代码维度回补/同步",TushareCatalogInterface
tushare,美股数据,美股现金流量表,us_cashflow,美股现金流量表,0,0,0,0,0,True,range,"ts_code, period, ind_name, report_type, start_date, end_date",ts_code(股票代码)；period(报告期（格式：YYYYMMDD，每个季度最后一天的日期，如20241231))；ind_name(指标名(如：新增借款）)；report_type(报告期类型(Q1一季报Q2半年报Q3三季报Q4年报))；start_date(报告期开始时间（格式：YYYYMMDD）)；end_date(报告结束始时间（格式：YYYYMMDD）),"start_date, end_date",tushare_docs,396,https://tushare.pro/document/2?doc_id=396,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, period, ind_name, report_type, start_date, end_date；按区间回补",,,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, period, ind_name, report_type, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,美股数据,美股行情,us_daily,美股日线,1,326,0,0,0,True,range,"ts_code, trade_date, start_date, end_date",ts_code(股票代码（e.g. AAPL）)；trade_date(交易日期（YYYYMMDD）)；start_date(开始日期（YYYYMMDD）)；end_date(结束日期（YYYYMMDD）),"trade_date, start_date, end_date",tushare_docs,254,https://tushare.pro/document/2?doc_id=254,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",2026-05-03,success,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,美股数据,美股复权行情,us_daily_adj,美股复权行情,1,322,312,0,0,True,range,"ts_code, trade_date, start_date, end_date, exchange, offset, limit",ts_code(股票代码（e.g. AAPL）)；trade_date(交易日期（YYYYMMDD）)；start_date(开始日期（YYYYMMDD）)；end_date(结束日期（YYYYMMDD）)；exchange(交易所（NAS/NYS/OTC))；offset(开始行数)；limit(每页行数行数),"trade_date, start_date, end_date",tushare_docs,338,https://tushare.pro/document/2?doc_id=338,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date, exchange, offset, limit；按区间回补",2026-04-20,pending,抱歉，您访问接口(us_daily_adj)频率超限(1次/天)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,抱歉，您访问接口(us_daily_adj)频率超限(1次/天)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date, exchange, offset, limit；按区间回补",TushareCatalogInterface
tushare,美股数据,美股财务指标数据,us_fina_indicator,美股财务指标数据,0,0,0,0,0,True,range,"ts_code, period, report_type, start_date, end_date",ts_code(股票代码)；period(报告期（格式：YYYYMMDD，每个季度最后一天的日期，如20241231))；report_type(报告期类型(Q1一季报Q2半年报Q3三季报Q4年报))；start_date(报告期开始时间（格式：YYYYMMDD）)；end_date(报告结束始时间（格式：YYYYMMDD）),"start_date, end_date",tushare_docs,393,https://tushare.pro/document/2?doc_id=393,True,code,官网输入参数不含日期字段；参数=ts_code；按代码维度回补/同步,,,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, period, report_type, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,美股数据,美股利润表,us_income,美股利润表,0,0,0,0,0,True,range,"ts_code, period, ind_name, report_type, start_date, end_date",ts_code(股票代码)；period(报告期（格式：YYYYMMDD，每个季度最后一天的日期，如20241231))；ind_name(指标名(如：新增借款）)；report_type(报告期类型(Q1一季报Q2半年报Q3三季报Q4年报))；start_date(报告期开始时间（格式：YYYYMMDD）)；end_date(报告结束始时间（格式：YYYYMMDD）),"start_date, end_date",tushare_docs,394,https://tushare.pro/document/2?doc_id=394,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, period, ind_name, report_type, start_date, end_date；按区间回补",,,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, period, ind_name, report_type, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,宏观经济,国际宏观,us_tbr,短期国债利率,1,322,0,0,0,True,range,"date, start_date, end_date, fields","date(日期)；start_date(开始日期(YYYYMMDD格式))；end_date(结束日期)；fields(指定输出字段(e.g. fields='w4_bd,w52_ce'))","date, start_date, end_date",tushare_docs,221,https://tushare.pro/document/2?doc_id=221,True,range,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date, fields；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date, fields；按区间回补",TushareCatalogInterface
tushare,宏观经济,国际宏观,us_tltr,国债长期利率,1,322,0,0,0,True,range,"date, start_date, end_date, fields",date(日期)；start_date(开始日期)；end_date(结束日期)；fields(指定字段),"date, start_date, end_date",tushare_docs,222,https://tushare.pro/document/2?doc_id=222,True,range,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date, fields；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date, fields；按区间回补",TushareCatalogInterface
tushare,美股数据,美股交易日历,us_tradecal,美股交易日历,1,322,0,0,0,True,range,"start_date, end_date, is_open",start_date(开始日期)；end_date(结束日期)；is_open(是否交易),"start_date, end_date",tushare_docs,253,https://tushare.pro/document/2?doc_id=253,True,range,"官网输入参数含 start_date/end_date；参数=start_date, end_date；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=start_date, end_date, is_open；按区间回补",TushareCatalogInterface
tushare,宏观经济,国际宏观,us_trltr,国债长期利率平均值,1,322,0,0,0,True,range,"date, start_date, end_date, fields",date(日期)；start_date(开始日期)；end_date(结束日期)；fields(指定字段),"date, start_date, end_date",tushare_docs,223,https://tushare.pro/document/2?doc_id=223,True,range,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date, fields；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date, fields；按区间回补",TushareCatalogInterface
tushare,宏观经济,国际宏观,us_trycr,国债实际收益率曲线利率,1,322,0,0,0,True,range,"date, start_date, end_date, fields",date(日期 （YYYYMMDD格式，下同）)；start_date(开始日期)；end_date(结束日期)；fields(指定输出字段),"date, start_date, end_date",tushare_docs,220,https://tushare.pro/document/2?doc_id=220,True,range,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date, fields；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date, fields；按区间回补",TushareCatalogInterface
